Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,20,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,20,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,84,3,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,82,3,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,107,3,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,157,3,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,118,3,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,176,3,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,116,3,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,205,3,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,108,3,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,156,3,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,104,3,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,166,3,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,114,3,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,175,3,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,137,3,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,177,3,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,131,3,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,139,3,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,138,3,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,117,3,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,87,3,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,85,3,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,66,3,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,53,3,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,67,3,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,33,3,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,46,3,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,26,3,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,31,3,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,3,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,19,3,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,6,3,18,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,5,3,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,19,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,29,4,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,4,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,164,4,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,162,4,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,230,4,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,233,4,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,217,4,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,251,4,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,167,4,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,208,4,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,145,4,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,165,4,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,111,4,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,156,4,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,102,4,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,134,4,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,112,4,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,116,4,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,113,4,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,103,4,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,56,4,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,74,4,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,34,4,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,27,4,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,4,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,24,4,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,24,4,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,10,4,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,12,4,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,7,4,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,6,4,18,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,19,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,118,5,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,61,5,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,459,5,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,328,5,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,618,5,6,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,444,5,6,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,472,5,7,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,403,5,7,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,293,5,8,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,291,5,8,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,218,5,9,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,195,5,9,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,119,5,10,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,142,5,10,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,112,5,11,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,96,5,11,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,65,5,12,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,72,5,12,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,56,5,13,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,47,5,13,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,43,5,14,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,34,5,14,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,21,5,15,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,17,5,15,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,10,5,16,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,5,16,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,5,5,17,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,5,5,17,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,5,5,18,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,19,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,20,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,6,6,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,5,6,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,1,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",120,2,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",125,2,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,2,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79,2,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,2,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",101,2,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,2,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",87,2,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,2,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",110,2,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",59,2,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",98,2,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",61,2,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",94,2,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,2,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,2,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",77,2,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",99,2,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",97,2,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79,2,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",97,2,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,2,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",125,2,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",64,2,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",170,2,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",86,2,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",161,2,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",91,2,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,2,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,2,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,2,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",28,2,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",133,3,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",118,3,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",169,3,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",219,3,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",144,3,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",229,3,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",134,3,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",215,3,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,3,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",190,3,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",122,3,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",167,3,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",158,3,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",188,3,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",133,3,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",196,3,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",110,3,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",133,3,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",96,3,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",103,3,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79,3,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",66,3,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,3,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",78,3,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,3,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,3,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,3,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,3,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",20,3,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,3,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,19,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,20,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,20,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,4,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,4,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",313,4,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",244,4,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",312,4,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",344,4,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",259,4,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",346,4,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",196,4,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",304,4,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",165,4,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",255,4,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",170,4,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",207,4,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",167,4,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",216,4,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",162,4,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",176,4,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",150,4,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",136,4,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",116,4,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",113,4,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,4,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",76,4,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",56,4,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",42,4,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",26,4,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,4,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,4,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,4,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,4,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",212,5,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126,5,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",989,5,5,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",635,5,5,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1092,5,6,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",859,5,6,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",775,5,7,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",759,5,7,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",514,5,8,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",535,5,8,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",425,5,9,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",421,5,9,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",321,5,10,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",319,5,10,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",259,5,11,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",225,5,11,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",219,5,12,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201,5,12,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",141,5,13,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",124,5,13,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",94,5,14,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",88,5,14,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",58,5,15,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",66,5,15,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",37,5,16,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",33,5,16,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,5,17,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,5,17,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,18,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,5,18,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,5,19,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,6,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",15,6,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,6,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,64,1,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,21,1,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,43,1,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,15,1,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,21,1,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,..,1,20,1
2025-01-01,2,Eixample,5,el Fort Pienc,159,2,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,196,2,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,39,2,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,132,2,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,47,2,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,131,2,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,56,2,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,143,2,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,52,2,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,134,2,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,67,2,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,116,2,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,68,2,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,106,2,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,56,2,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,102,2,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,78,2,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,101,2,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,104,2,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,86,2,12,2
2025-01-01,2,Eixample,5,el Fort Pienc,137,2,13,1
2025-01-01,2,Eixample,5,el Fort Pienc,94,2,13,2
2025-01-01,2,Eixample,5,el Fort Pienc,163,2,14,1
2025-01-01,2,Eixample,5,el Fort Pienc,75,2,14,2
2025-01-01,2,Eixample,5,el Fort Pienc,231,2,15,1
2025-01-01,2,Eixample,5,el Fort Pienc,131,2,15,2
2025-01-01,2,Eixample,5,el Fort Pienc,244,2,16,1
2025-01-01,2,Eixample,5,el Fort Pienc,95,2,16,2
2025-01-01,2,Eixample,5,el Fort Pienc,149,2,17,1
2025-01-01,2,Eixample,5,el Fort Pienc,56,2,17,2
2025-01-01,2,Eixample,5,el Fort Pienc,100,2,18,1
2025-01-01,2,Eixample,5,el Fort Pienc,34,2,18,2
2025-01-01,2,Eixample,5,el Fort Pienc,37,2,19,1
2025-01-01,2,Eixample,5,el Fort Pienc,..,2,19,2
2025-01-01,2,Eixample,5,el Fort Pienc,10,2,20,1
2025-01-01,2,Eixample,5,el Fort Pienc,249,3,3,1
2025-01-01,2,Eixample,5,el Fort Pienc,253,3,3,2
2025-01-01,2,Eixample,5,el Fort Pienc,214,3,4,1
2025-01-01,2,Eixample,5,el Fort Pienc,387,3,4,2
2025-01-01,2,Eixample,5,el Fort Pienc,201,3,5,1
2025-01-01,2,Eixample,5,el Fort Pienc,379,3,5,2
2025-01-01,2,Eixample,5,el Fort Pienc,199,3,6,1
2025-01-01,2,Eixample,5,el Fort Pienc,352,3,6,2
2025-01-01,2,Eixample,5,el Fort Pienc,180,3,7,1
2025-01-01,2,Eixample,5,el Fort Pienc,359,3,7,2
2025-01-01,2,Eixample,5,el Fort Pienc,178,3,8,1
2025-01-01,2,Eixample,5,el Fort Pienc,320,3,8,2
2025-01-01,2,Eixample,5,el Fort Pienc,204,3,9,1
2025-01-01,2,Eixample,5,el Fort Pienc,270,3,9,2
2025-01-01,2,Eixample,5,el Fort Pienc,190,3,10,1
2025-01-01,2,Eixample,5,el Fort Pienc,227,3,10,2
2025-01-01,2,Eixample,5,el Fort Pienc,196,3,11,1
2025-01-01,2,Eixample,5,el Fort Pienc,164,3,11,2
2025-01-01,2,Eixample,5,el Fort Pienc,198,3,12,1
2025-01-01,2,Eixample,5,el Fort Pienc,147,3,12,2
